Audi,1968,Diesel,20.38,A3,3491000,5,Automatic,35 TDI Premium Plus
Audi,1968,Diesel,20.38,A3,3669000,5,Automatic,35 TDI Technology
Audi,1395,Petrol,19.2,A3,3310000,5,Automatic,35 TFSI Premium Plus
Audi,1395,Petrol,19.2,A3,3510000,5,Automatic,35 TFSI Technology
Audi,1968,Diesel,15.73,Q3,3653000,5,Manual,30 TDI Premium FWD
Audi,1968,Diesel,15.73,Q3,3968000,5,Automatic,35 TDI quattro Premium Plus
Audi,1395,Petrol,16.9,Q3,3473000,5,Automatic,30 TFSI Premium
Audi,1968,Diesel,16.9,Q3,4076000,5,Automatic,2.0 TDI Design Edition
Audi,1968,Diesel,18.25,A4,4337000,5,Automatic,35 TDI Premium Plus
Audi,1395,Petrol,17.84,A4,4147000,5,Automatic,30 TFSI Premium Plus
Audi,1395,Petrol,17.84,A4,4505000,5,Automatic,30 TFSI Technology Pack
Audi,1968,Diesel,16.55,A4,4694000,5,Automatic,35 TDI Technology Pack
Audi,1798,Petrol,16.6,A3 Cabriolet,4486219,4,Automatic,40 TFSI
Audi,1968,Diesel,16.9,Q5,5527000,5,Automatic,35 TDI Premium Plus
Audi,1968,Diesel,15.73,Q5,5979000,5,Automatic,35 TDI Technology
Audi,1984,Petrol,12.44,Q5,5527000,5,Automatic,45 TFSI Premium Plus
Audi,1984,Petrol,12.44,Q5,5979000,5,Automatic,45 TFSI Technology
Audi,1968,Diesel,19.2,A5,5540000,5,Automatic,Sportback
Audi,1968,Diesel,18.53,A6,5669000,5,Automatic,35 TDI Matrix
Audi,1798,Petrol,15.26,A6,5588000,5,Automatic,35 TFSI Matrix
Audi,1984,Petrol,14.33,TT,6543000,5,Automatic,45 TFSI
Audi,1968,Diesel,17.2,A5 Cabriolet,6924000,4,Automatic,2.0 TDI
Audi,3993,Petrol,9.4,A8L,14945000,7,Automatic,60 TFSI
Audi,2967,Diesel,16.77,A8L,11766000,7,Automatic,50 TDI
Audi,4134,Diesel,9.5,A8L,14334000,7,Automatic,60 TDI
Audi,6299,Petrol,15.7,A8L,20353000,7,Automatic,W12
Audi,2967,Diesel,16.77,A8L,12275000,7,Automatic,50 TDI Plus
Hyundai,814 cc,Petrol,21.1,Hyundai Eon,332900,5,Manual,                                D-Lite                        
Hyundai,814 cc,Petrol,21.1,Hyundai Eon,369698,5,Manual,                                D-Lite +                        
Hyundai,814 cc,Petrol,21.1,Hyundai Eon,383562,5,Manual,                                Era +                        
Hyundai,814 cc,Petrol,21.1,Hyundai Eon,414855,5,Manual,                                Magna +                        
Hyundai,814 cc,Petrol,21.1,Hyundai Eon,442798,5,Manual,                                Sportz                        
Hyundai,998 cc,Petrol,20.3,Hyundai Eon,466432,5,Manual,                                1.0 Kappa Magna (O) (opt)                        
Hyundai,814 cc,Petrol,21.1,Hyundai Eon,421748,5,Manual,                                Magna+ Sports Edition                        
Hyundai,998 cc,Petrol,20.3,Hyundai Eon,432570,5,Manual,                                1.0 Kappa Era +                        
Hyundai,814 cc,Petrol,21.1,Hyundai Eon,393461,5,Manual,                                Era + (O)                        
Hyundai,814 cc,Petrol,21.1,Hyundai Eon,424754,5,Manual,                                Magna + (O)                        
Hyundai,814 cc,Petrol,21.1,Hyundai Eon,399801,5,Manual,                                Era + Sports Edition                        
Hyundai,1582 cc,Petrol,21.9,Hyundai Elantra,1499957,5,Manual,                                1.6 S MT                        
Hyundai,1582 cc,Petrol,21.9,Hyundai Elantra,1658435,5,Manual,                                1.6 SX MT                        
Hyundai,1582 cc,Petrol,21.7,Hyundai Elantra,1968614,5,Automatic,                                1.6 SX(O) AT                        
Hyundai,1999 cc,Petrol,14.6,Hyundai Elantra,1369000,5,Manual,                                2.0 S MT                        
Hyundai,1999 cc,Petrol,14.6,Hyundai Elantra,1516301,5,Manual,                                2.0 SX MT                        
Hyundai,1797 cc,Diesel,16.3,Hyundai Elantra,1629344,5,Automatic,                                2.0 SX AT                        
Hyundai,1999 cc,Diesel,14.6,Hyundai Elantra,1855388,5,Automatic,                                2.0 SX (O) AT                        
Hyundai,1999 cc,Diesel,14.6,Hyundai Elantra,1700359,5,Manual,                                2.0 SX (O) MT                        
Hyundai,1582 cc,Diesel,21.7,Hyundai Elantra,1804196,5,Manual,                                1.6 SX (O) MT                        
Hyundai,1197 cc,Petrol,19.7,Hyundai Grand i10,473900,5,Manual,                                1.2 Kappa VTVT Era                        
Hyundai,1197 cc,Petrol,18.9,Hyundai Grand i10,548100,5,Manual,                                1.2 Kappa VTVT Magna                        
Hyundai,1186 cc,Petrol,24.9,Hyundai Grand i10,589900,5,Manual,                                1.2 CRDi Era                        
Hyundai,1186 cc,Petrol,24.9,Hyundai Grand i10,645100,5,Manual,                                1.2 CRDi Magna                        
Hyundai,1186 cc,Petrol,24.9,Hyundai Grand i10,702600,5,Manual,                                1.2 CRDi Sportz                        
Hyundai,1197 cc,Petrol,19.7,Hyundai Grand i10,650300,5,Manual,                                1.2 Kappa VTVT Asta                        
Hyundai,1186 cc,Petrol,24.9,Hyundai Grand i10,747300,5,Manual,                                1.2 CRDi Asta                        
Hyundai,1197 cc,Diesel,19.7,Hyundai Grand i10,599915,5,Manual,                                1.2 Kappa VTVT Sportz                        
Hyundai,1197 cc,Diesel,17.4,Hyundai Grand i10,628000,5,Automatic,                                1.2 Kappa VTVT Magna AT                        
Hyundai,1197 cc,Diesel,17.4,Hyundai Grand i10,693800,5,Automatic,                                1.2 Kappa VTVT Sportz AT                        
Hyundai,1197 cc,Diesel,19.7,Hyundai Grand i10,628800,5,Manual,                                1.2 Kappa VTVT Sportz Dual Tone                        
Hyundai,1186 cc,Diesel,24.9,Hyundai Grand i10,727500,5,Manual,                                1.2 CRDi Sportz Dual Tone                        
Hyundai,1995 cc,Petrol,18.4,Hyundai Tucson,1863975,5,Manual,                                2WD MT Diesel                        
Hyundai,1999 cc,Petrol,13,Hyundai Tucson,1829900,5,Manual,                                2WD MT Petrol                        
Hyundai,1995 cc,Petrol,16.3,Hyundai Tucson,2304000,5,Automatic,                                2WD AT GL Diesel                        
Hyundai,1999 cc,Diesel,12.9,Hyundai Tucson,2129900,5,Automatic,                                2WD AT GL Petrol                        
Hyundai,1995 cc,Diesel,16.3,Hyundai Tucson,2574000,5,Automatic,                                4WD AT GLS Diesel                        
Hyundai,1999 cc,Diesel,12.9,Hyundai Tucson,2254900,5,Automatic,                                2WD AT GLS Petrol                        
Jaguar,1999, Diesel,19.3,Jaguar XF,4958000,5, Automatic,XF 2.0 Diesel Pure
Jaguar,1999, Diesel,19.3,Jaguar XF,5476000,5, Automatic,XF 2.0 Diesel Prestige
Jaguar,1999, Diesel,19.3,Jaguar XF,6141000,5, Automatic,XF 2.0 Diesel Portfolio
Jaguar,1997, Petrol,10.8,Jaguar XF,5325000,5, Automatic,XF 2.0 Petrol Prestige
Jaguar,1997, Petrol,10.8,Jaguar XF,6075000,5, Automatic,XF 2.0 Petrol Portfolio
Jaguar,2993, Diesel,14.47,Jaguar XJ,9901000,5, Automatic,XJ 3.0L Premium Luxury
Jaguar,2993, Diesel,14.47,Jaguar XJ,11000000,5, Automatic,XJ 3.0L Portfolio
Jaguar,1999, Petrol,9.43,Jaguar XJ,10100000,5, Automatic,XJ 2.0L Portfolio
Jaguar,1999, Diesel,21.27,Jaguar F-Pace,6357000,5, Automatic,F-Pace Prestige 2.0 AWD
Jaguar,1999, Petrol,10.8,Jaguar F-Pace,6317000,5, Automatic,F-Pace Prestige 2.0 Petrol
Jaguar,1999, Diesel,13.6,Jaguar XE,4047000,5, Automatic,XE 2.0L Diesel Pure
Jaguar,1999, Diesel,13.6,Jaguar XE,4475000,5, Automatic,XE 2.0L Diesel Prestige
Jaguar,1999, Diesel,13.5,Jaguar XE,4700000,5, Automatic,XE 2.0L Diesel Portfolio
Jaguar,1999, Petrol,13.6,Jaguar XE,3973000,5, Automatic,XE Pure
Jaguar,1999, Petrol,13.6,Jaguar XE,4404000,5, Automatic,XE Prestige
Jaguar,5000, Petrol,12.5,Jaguar F Type,22200000,5, Automatic,F Type 5.0 Coupe R
Jaguar,1997, Petrol,15.38,Jaguar F Type,10100000,5, Automatic,F Type Convertible 2.0
Jaguar,1997, Petrol,15.38,Jaguar F Type,10400000,5, Automatic,F Type Convertible R-Dynamic 2.0
Jaguar,1997, Petrol,15.38,Jaguar F Type,9093000,5, Automatic,F Type Coupe 2.0
Jaguar,1997, Petrol,15.38,Jaguar F Type,9367000,5, Automatic,F Type Coupe R-Dynamic 2.0
Maruthi Suzuki,1197,Petrol,20.4,Swift,499000,5,Manual,LXi
Maruthi Suzuki,1197,Petrol,20.4,Swift,589500,5,Manual,VXi
Maruthi Suzuki,1197,Petrol,20.4,Swift,636500,5,Automatic,VXi AMT
Maruthi Suzuki,1197,Petrol,20.4,Swift,651500,5,Manual,ZXi
Maruthi Suzuki,1197,Petrol,20.4,Swift,698500,5,Automatic,ZXi AMT
Maruthi Suzuki,1197,Petrol,20.4,Swift,731500,5,Manual,ZXi Plus
Maruthi Suzuki,1248,Diesel,25.2,Swift,599000,5,Manual,LDi
Maruthi Suzuki,1248,Diesel,25.2,Swift,687000,5,Manual,VDi
Maruthi Suzuki,1248,Diesel,25.2,Swift,734000,5,Automatic,VDi AMT
Maruthi Suzuki,1248,Diesel,25.2,Swift,749000,5,Manual,ZDi
Maruthi Suzuki,1248,Diesel,25.2,Swift,796000,5,Automatic,ZDi AMT
Maruthi Suzuki,1248,Diesel,25.2,Swift,829000,5,Manual,ZDi Plus
Maruthi Suzuki,1197,Petrol,20.4,Swift,776000,5,Automatic,ZXi Plus AMT
Maruthi Suzuki,1248,Diesel,25.2,Swift,876000,5,Automatic,ZDi Plus AMT
Maruthi Suzuki,1197,Petrol,20.4,Swift,499000,5,Manual,Special Edition Petrol
Maruthi Suzuki,1248,Diesel,25.2,Swift,599000,5,Manual,Special Edition Diesel
Maruthi Suzuki,796,Petrol,23.7,Alto 800,252883,5,Manual,STD
Maruthi Suzuki,796,Petrol,23.7,Alto 800,310947,5,Manual,LXI
Maruthi Suzuki,796,CNG,33.4,Alto 800,373576,5,Manual,LXI CNG
Maruthi Suzuki,796,Petrol,23.7,Alto 800,329948,5,Manual,VXI
Maruthi Suzuki,796,Petrol,23.7,Alto 800,335948,5,Manual,Vxi (O)
Maruthi Suzuki,796,Petrol,23.7,Alto 800,258883,5,Manual,STD (O)
Maruthi Suzuki,796,Petrol,24.7,Alto 800,316948,5,Manual,LXI (O)
Maruthi Suzuki,796,CNG,33.4,Alto 800,379519,5,Manual,LXI CNG (O)
Maruthi Suzuki,998,Petrol,23.1,Celerio,421386,5,Manual,LXi
Maruthi Suzuki,998,Petrol,23.1,Celerio,454531,5,Manual,VXi
Maruthi Suzuki,998,Petrol,23.1,Celerio,497531,5,Automatic,VXi AT
Maruthi Suzuki,998,Petrol,23.1,Celerio,480047,5,Manual,ZXi
Maruthi Suzuki,998,Petrol,23.1,Celerio,528156,5,Manual,ZXi (OPT)
Maruthi Suzuki,998,CNG,31.7,Celerio,516551,5,Manual,Vxi CNG MT
Maruthi Suzuki,998,Petrol,23.1,Celerio,523047,5,Automatic,ZXi AGS
Maruthi Suzuki,998,Petrol,23.1,Celerio,435402,5,Manual,LXi MT (O)
Maruthi Suzuki,998,Petrol,23.1,Celerio,470021,5,Manual,VXi (O) MT
Maruthi Suzuki,998,Petrol,23.1,Celerio,513021,5,Automatic,VXi (O) AGS
Maruthi Suzuki,998,Petrol,23.1,Celerio,540156,5,Automatic,ZXi (O) AGS
Maruthi Suzuki,796,Petrol,16.8,Omni,272165,5,Manual,5 STR BS-IV
Maruthi Suzuki,796,Petrol,16.8,Omni,273872,8,Manual,E 8 STR BS-IV
Maruthi Suzuki,796,Petrol,23.7,Alto 800 Tour,318607,5,Manual,H1
Maruthi Suzuki,796,Petrol,24.7,Alto 800 Tour,323531,5,Manual,H1 (O)
Maruthi Suzuki,998,Petrol,24,Alto K10,347587,5,Manual,LXI
Maruthi Suzuki,998,Petrol,24,Alto K10,364418,5,Manual,VXI
Maruthi Suzuki,998,Petrol,24,Alto K10,331284,5,Manual,LX
Maruthi Suzuki,998,Petrol,24,Alto K10,384259,5,Manual,VXI (O)
Maruthi Suzuki,998,CNG,32.2,Alto K10,416478,5,Manual,LXI CNG (O)
Maruthi Suzuki,998,Petrol,24,Alto K10,353640,5,Manual,LXI (O)
Maruthi Suzuki,998,Petrol,24,Alto K10,416924,5,Automatic,VXI AGS (O)
Maruthi Suzuki,998,Petrol,24,Alto K10,337337,5,Manual,LX (O)
Maruthi Suzuki,1196,Petrol,15,Eeco,332087,5,Manual,5 STR
Maruthi Suzuki,1196,Petrol,15,Eeco,352191,7,Manual,7 STR
Maruthi Suzuki,1196,Petrol,15,Eeco,365302,5,Manual,5 STR WITH A/C+HTR
Maruthi Suzuki,1196,CNG,20,Eeco,437559,5,Manual,5 STR WITH A/C+HTR CNG
Maruthi Suzuki,1196,CNG,20,Eeco,404879,5,Manual,5 STR with HTR CNG
Maruthi Suzuki,1248,Diesel,28.09,Ciaz,1097000,5,Manual,1.3L Alpha Smart Hybrid
Maruthi Suzuki,1248,Diesel,28.09,Ciaz,919000,5,Manual,1.3L Sigma Smart Hybrid
Maruthi Suzuki,1248,Diesel,28.09,Ciaz,980000,5,Manual,1.3L Delta Smart Hybrid
Maruthi Suzuki,1248,Diesel,28.09,Ciaz,1057000,5,Manual,1.3L Zeta Smart Hybrid
Maruthi Suzuki,1462,Petrol,21.56,Ciaz,819000,5,Manual,1.5L Sigma Smart Hybrid
Maruthi Suzuki,1462,Petrol,21.56,Ciaz,880000,5,Manual,1.5L Delta Smart Hybrid
Maruthi Suzuki,1462,Petrol,21.56,Ciaz,957000,5,Manual,1.5L Zeta Smart Hybrid
Maruthi Suzuki,1462,Petrol,21.56,Ciaz,997000,5,Manual,1.5L Alpha Smart Hybrid
Maruthi Suzuki,1462,Petrol,20.28,Ciaz,980000,5,Automatic,1.5L Delta AT Smart Hybrid
Maruthi Suzuki,1462,Petrol,20.28,Ciaz,1057000,5,Automatic,1.5L Zeta AT Smart Hybrid
Maruthi Suzuki,1462,Petrol,20.28,Ciaz,1097000,5,Automatic,1.5L Alpha AT Smart Hybrid
Maruthi Suzuki,1373,Petrol,17.5,Ertiga,634154,5,Manual,LXi
Maruthi Suzuki,1373,Petrol,17.5,Ertiga,827164,5,Manual,ZXi
Maruthi Suzuki,1373,CNG,22.8,Ertiga,827361,5,Manual,VXi CNG
Maruthi Suzuki,1373,Petrol,17.5,Ertiga,766378,5,Manual,VXi
Maruthi Suzuki,1373,Petrol,17.5,Ertiga,673350,5,Manual,Lxi (O)
Maruthi Suzuki,1248,Diesel,24.52,Ertiga,878535,5,Manual,LDI SHVS
Maruthi Suzuki,1248,Diesel,24.52,Ertiga,886343,5,Manual,LDI (O) SHVS
Maruthi Suzuki,1373,Petrol,17.03,Ertiga,868367,5,Automatic,VXI AT
Maruthi Suzuki,1248,Diesel,24.52,Ertiga,957872,5,Manual,VDI SHVS
Maruthi Suzuki,1373,Petrol,17.5,Ertiga,885308,5,Manual,ZXI Plus
Maruthi Suzuki,1248,Diesel,24.52,Ertiga,995215,5,Manual,ZDI SHVS
Maruthi Suzuki,1248,Diesel,24.52,Ertiga,1069310,5,Manual,ZDI SHVS Plus
Maruthi Suzuki,1248,Diesel,24.52,Ertiga,971372,5,Manual,VDI Limited Edition
Maruthi Suzuki,1373,Petrol,17.03,Ertiga,779878,5,Automatic,VXI Limited Edition
Maruthi Suzuki,1197,Petrol,22,Dzire,560440,5,Manual,LXi
Maruthi Suzuki,1197,Petrol,22,Dzire,648439,5,Manual,VXI
Maruthi Suzuki,1248,Diesel,28.4,Dzire,657970,5,Manual,LDI
Maruthi Suzuki,1197,Petrol,22,Dzire,710440,5,Manual,ZXI
Maruthi Suzuki,1248,Diesel,28.4,Dzire,745969,5,Manual,VDI
Maruthi Suzuki,1197,Petrol,22,Dzire,695440,5,Automatic,VXI AMT
Maruthi Suzuki,1248,Diesel,28.4,Dzire,854970,5,Automatic,ZDI AMT
Maruthi Suzuki,1248,Diesel,28.4,Dzire,807970,5,Manual,ZDI
Maruthi Suzuki,1197,Petrol,22,Dzire,800440,5,Manual,ZXI Plus
Maruthi Suzuki,1197,Petrol,22,Dzire,757440,5,Automatic,ZXI AT
Maruthi Suzuki,1197,Petrol,22,Dzire,847440,5,Automatic,ZXI Plus AMT
Maruthi Suzuki,1248,Diesel,28.4,Dzire,897970,5,Manual,ZDI Plus
Maruthi Suzuki,1248,Diesel,28.4,Dzire,792970,5,Automatic,VDI AMT
Maruthi Suzuki,1248,Diesel,28.4,Dzire,944970,5,Automatic,ZDI Plus AMT
Maruthi Suzuki,1197,Petrol,22,Dzire,560440,5,Manual,LXi Special Edition
Maruthi Suzuki,1248,Diesel,28.4,Dzire,657970,5,Manual,LDi Special Edition
Maruthi Suzuki,998,Petrol,20.51,Wagon R,414921,5,Manual,LXi
Maruthi Suzuki,998,Petrol,20.51,Wagon R,440963,5,Manual,VXi
Maruthi Suzuki,998,CNG,26.6,Wagon R,469030,5,Manual,LXi CNG
Maruthi Suzuki,998,Petrol,20.51,Wagon R,488063,5,Automatic,VXI AMT
